full_name,a,e,i,om,per_y,diameter,rot_per
"231621 (2009 SB132)",5.157108932879762,.06562386942420807,5.364357134605437,165.3707961077638,11.7116385312795,,
"231623 (2009 SR207)",5.123554004652395,.09851049553596899,18.70284282598262,205.9877914524321,11.5975213212867,,
"231631 (2009 TV41)",5.10215471293304,.05947866560320993,9.523501630495396,314.9778004929469,11.5249390603763,,
"231636 (2009 UP84)",5.256364660873488,.02902765449936238,6.540933670779829,84.6801424975054,12.0513703378853,,
"231664 (2009 YL6)",5.146328522207145,.04074005469831131,4.513329031531702,48.8159560642553,11.6749347491261,,
"231666 Aisymnos (1960 SX)",5.31269121289813,.0521918295131011,5.267332543184575,237.2530589356982,12.2455998474546,,
"231692 (1997 WK14)",5.302884472766276,.03865525129928224,13.06445630009866,65.67286891157603,12.2117091200202,,
"233578 (2007 QK5)",5.208921884114866,.07310839814585261,19.91506450607808,352.5919858101573,11.8885795768896,,
"233600 (2007 RO168)",5.253842056228203,.05557092656848655,4.248201080060198,47.00351919315511,12.0426959411256,,
"233683 (2008 RG113)",5.184966835569457,.09310991596240827,5.945807168229583,295.8366973872957,11.8066632530783,,
"233773 (2008 TU146)",5.160577591597795,.09565569051365189,3.229072903710954,145.7297128758904,11.7234563465622,,
"233790 (2008 UY23)",5.154977285639712,.05357978907662946,5.989883583524151,234.3781335020996,11.7043779219955,,
"233827 (2008 UF244)",5.265967013697116,.06580883494015827,13.19792480171947,111.1598174722121,12.0844086689956,,
"233915 (2009 RE73)",5.11921052766949,.05123166656415543,4.391794466149426,222.1556165041911,11.582776803315,,
"233918 (2009 SU146)",5.100867510862719,.07334726972846248,7.503367665650629,53.45543033178204,11.5205779647549,,
"233925 (2009 UL2)",5.241998342807434,.1490300133061152,13.49940240198792,268.7944384805929,12.0019972033909,,
"236878 (2007 RJ283)",5.212938747071392,.06918084946906022,12.37542938518615,257.5360261762315,11.9023340546842,,
"236974 (2008 EK137)",5.224580232439497,.08263803174739674,19.23362444362763,180.3328512754423,11.9422265751688,,
"237025 (2008 SY39)",5.355998630857439,.0461948548190215,3.020674798385404,96.4141390105721,12.3956381014094,,
"237035 (2008 SL91)",5.243851446797611,.06848653743852269,6.760040451710227,217.0606945099579,12.0083620225712,,
"237332 (2009 UN87)",5.278688278522109,.1005176528276011,13.64022149019361,70.76536781944671,12.1282244870325,,
"237338 (2009 WS60)",5.278317940472784,.0522855043597622,14.64607421171508,76.4243144931902,12.1269481858052,,
"237710 (2001 UW184)",5.276140796550789,.070995519025515,17.44908986603404,53.65241181158999,12.119445969437,,
"238623 (2005 CL12)",5.165082564701255,.09395163790837167,26.18139458603483,131.5123295243023,11.7388108429313,,
"239521 (2008 HX3)",5.263108127001463,.03244294986417006,18.21276795131093,126.8770453709925,12.0745690899655,,
"239903 (2000 SF129)",5.155000515124367,.03549497184665797,6.389970118003705,280.6261369649214,11.7044570359155,,
"240914 (2006 DQ196)",5.224442552806522,.08379652927618128,28.20796004214271,145.1941026952387,11.9417545208219,,
"241097 (2007 DU112)",40.49856587940985,.7772803889251128,15.68506397344668,187.0344248965769,257.73159941101,,
"241099 (2007 GH2)",5.260294227340538,.1163005966131959,15.87650617592036,43.23179079064266,12.064886954445,,
"241573 (1995 QE9)",5.237167159603207,.05258200730956486,7.800555284097608,257.7223552963808,11.9854089249669,,
"241576 (1995 SE31)",5.233925277682242,.04819542058238777,10.29897812829893,350.9581448028858,11.9742819361645,,
"241581 (1996 RF14)",5.193745337114943,.02390544115403561,8.981041986632867,.7706742258020101,11.836660166837,,
"241582 (1996 RY30)",5.183471879658684,.05624017017366486,15.75746268284249,344.7309822647791,11.801557385698,,
"241589 (1997 SG14)",5.179341006837554,.07615285465167824,10.41109244494289,359.3094726269342,11.7874526447804,,
"241643 (2000 AJ206)",5.249424805001465,.05886686626900305,23.33595297260918,105.236373639857,12.0275115018091,,
"241754 (2001 CA1)",5.243145580526414,.1298918168042098,9.991944080182487,121.8789138528567,12.0059374651943,,
"241944 (2002 CU147)",5.200367042723833,.3109416767209304,32.94579522273322,314.7748365755596,11.8593039000249,,
"241956 (2002 ET8)",5.165899029718394,.06578237886041795,13.88363097356048,181.359386882644,11.7415943532695,,
"241958 (2002 ED72)",5.166868738259352,.1073514796762161,18.9377176506446,2.670338178550901,11.7449005905486,,
"242177 (2003 HN24)",5.205349452368184,.09949293715812089,9.100120742869784,204.7651232099609,11.8763513680894,,
"242597 (2005 JY28)",5.123263259254363,.08658828982321856,10.61861200400429,135.4668979741726,11.5965341516054,,
"242624 (2005 KH13)",5.259910810680477,.05027418032872321,12.48572565407177,100.1155745282937,12.0635678853496,,
"242843 (2006 DO205)",5.214647194050317,.116070147054486,13.33300585091122,341.8391254805492,11.9081856981489,,
"242917 (2006 OZ2)",5.258560580212148,.06476069867867164,14.8099257553519,310.1353536991004,12.0589230675587,,
"243084 (2007 NL7)",5.247962825542572,.04787809312956499,17.20405045257408,57.16767835862279,12.0224873083812,,
"243088 (2007 PL45)",5.291326238118231,.07116201208985444,17.81171750208198,69.81677098989644,12.171805687814,,
"243159 (2007 TD74)",5.232264188729058,.1041136422927467,35.86848814641592,139.5166691083728,11.9685819782477,,
"243313 (2008 RH3)",5.130918686902553,.06633651360822788,2.316071323304346,248.0681626449834,11.6225360118242,,
"243314 (2008 RA15)",5.208512464958905,.04520701889111076,5.411716098603503,243.1663625909429,11.8871779481038,,
"243315 (2008 RP18)",5.238314729967025,.04618071424705459,9.718850197219444,336.3579853902773,11.9893485128447,,
"243316 (2008 RL32)",5.192159514348241,.03908276513602547,31.29123184494745,358.2215467633824,11.8312393930863,,
"243318 (2008 RS101)",5.213455248860138,.02291347804386231,19.61958563708895,2.742452947049183,11.9041030364626,,
"243322 (2008 SG31)",5.172073784038755,.09166786906252501,6.885622637228359,295.1646158780662,11.7626525817079,,
"243323 (2008 SO36)",5.202866601045128,.07792917497964191,4.590933904654263,161.1682146755663,11.8678551955012,,
"243325 (2008 SR154)",5.223589381379871,.06070461106153756,18.70524683224573,14.98064495569753,11.9388294390517,,
"243334 (2008 TY109)",5.249834600174414,.0171414708647903,8.581404380546978,131.1865770703989,12.0289199167868,,
"243453 (2009 HX85)",5.159299418277171,.1153989874466702,18.47232116735938,193.7750161294985,11.7191011127802,,
"243460 (2009 RA54)",5.167509220448814,.01131752597119461,12.7048688116228,202.547975504295,11.7470844952904,,
"243479 (2009 TY5)",5.23119288342936,.06039885062065127,11.041889250993,42.65371859298427,11.9649063183921,,
"243484 (2009 TA23)",5.272929175631819,.05172057674441468,13.26232412893557,164.0193472561153,12.1083818762141,,
"243490 (2009 UF19)",5.16646691594333,.04275814773003656,13.8708442551757,65.21251134862678,11.7435305330806,,
"243494 (2009 UF74)",5.287337181895198,.1229729011586699,7.448671831847617,12.70182953845276,12.1580440533458,,
"243496 (2009 UV105)",5.301658599816644,.02969814884606075,19.9678859104874,223.0217084901664,12.2074748757806,,
"243499 (2009 UA131)",5.086367721220387,.03119055780324608,16.65116907790938,278.9712841067512,11.4714900825489,,
"243501 (2009 UR139)",5.234726804195889,.02927653043156428,12.31598677530004,115.1914790043926,11.9770326647433,,
"243504 (2009 VD77)",5.204174104536629,.07517438231696839,20.23946157552187,96.794445264103,11.8723291436561,,
"243509 (2009 WB80)",5.202360963344461,.06617592776655551,30.0435055975427,51.50563993439145,11.8661251811628,,
"245279 (2005 BZ32)",5.233990416906092,.1360341830790385,21.09546078954915,122.6040774389697,11.9745054771448,,
"245682 (2006 BS91)",5.211325956144912,.08992357330564682,10.47411646859099,160.0088814402624,11.8968109248821,,
"246108 (2007 FT27)",5.228770218740328,.1013805382915172,14.38843284552316,174.6669063755033,11.9565955180653,,
"246113 (2007 GY69)",5.302268921593303,.08671838518755715,4.95779752566846,182.0391518178709,12.2095829053812,,
"246114 (2007 GR70)",5.120581473263754,.07427277747749188,8.99065423383731,183.1231815069271,11.5874299875806,,
"246145 (2007 PE9)",5.122191183318404,.09425670190090352,7.78724648910811,172.0955571074237,11.5928943674977,,
"246147 (2007 PM16)",5.207156558187152,.07711083901413694,18.03358757409783,344.3718036030893,11.8825364531955,,
"246523 (2008 EV120)",5.250752200941545,.03824843772414179,12.43912290797355,179.5983894952098,12.0320737957038,,
"246527 (2008 FA95)",5.246178712741131,.05184189030104143,7.178250112955578,82.65807333655056,12.0163570295143,,
"246530 (2008 GC106)",5.233005366854042,.09890736360008386,24.66618581779629,194.2892370886068,11.9711251885022,,
"246533 (2008 HT41)",5.197180495283817,.09018343041109764,.9889579398301923,105.7009539305499,11.8484053102094,,
"246534 (2008 KG43)",5.248840185402138,.0532021003616592,16.97242959428372,139.9453123689622,12.0255023322028,,
"246546 (2008 SM12)",5.227123292011551,.08883680168920574,7.772678736177547,353.3730978106032,11.950946937639,,
"246550 (2008 SO47)",5.146266797663221,.2234659686531066,6.670893574154364,203.5089246334616,11.6747247077756,,
"246560 (2008 SA158)",5.177876803139695,.08233817065711692,6.636169866366937,196.9721659293986,11.7824545151329,,
"246817 (2009 KH1)",5.194303678335479,.01528724504150556,26.81647293978659,217.497300519849,11.8385689260669,,
"246831 (2009 UK81)",5.192297377800028,.07823904266823299,11.52493868576347,215.6286323139346,11.831710615029,,
"246833 (2009 UD136)",5.187997033652594,.08747453663756576,7.779457441623308,65.29160809134449,11.8170148395338,,
"246891 (1997 JY10)",5.142875385310182,.02886786462099241,18.80443660696701,118.3995590322424,11.6631860672496,,
"247019 (1999 XJ55)",5.145995500478251,.0209335454322168,36.6260343538736,67.41882427883655,11.6738015303551,,
"247102 (2000 SA315)",5.23130408944375,.07034265456258942,17.54859262916274,268.3927566050892,11.9652878499028,,
"247297 (2001 SH354)",5.152579191043308,.05246723795965404,21.96804135166756,31.38370131571293,11.6962115598634,,
"247315 (2001 TP176)",5.245722855459463,.0363993958598712,19.10218108958958,29.48945088992771,12.0147908538783,,
"247323 (2001 TY232)",5.245556920656446,.06921382289248437,11.6486119580657,32.10170745375942,12.0142207733835,,
"247341 (2001 UV209)",5.215339520231684,.06718579785628859,25.78915028022093,85.34746995846471,11.9105572744206,,
"247351 (2001 VB52)",5.167250958541078,.09628624146056079,21.16251443353438,237.8883997026313,11.7462038621605,,
"247409 (2002 CF79)",5.171445854806729,.0609356625568044,6.864697225565095,355.1113359248038,11.7605105330278,,
"247421 (2002 CD272)",5.255619099804858,.08807734670327687,12.08969458257484,57.07804827896104,12.0488063850839,,
"247437 (2002 EJ11)",5.243361548459702,.1141087732083742,17.97201631795804,351.7825085381749,12.0066792691826,,
"247653 (2002 WE28)",5.14389373578027,.08162912010779759,21.80946445625457,57.49462318970326,11.6666504129887,,
"247946 (2003 YE20)",5.204557504016666,.0676890115449325,27.83660895879073,301.6454410381332,11.8736411468376,,
"247967 (2003 YD149)",5.181446923931629,.01753845882514049,27.01664547646477,327.5539084701056,11.7946425327733,,
"247969 (2004 AG17)",5.279465669759374,.09764874259138427,17.00731988627038,293.7332914475643,12.1309037670153,,
"248048 (2004 HD70)",5.192871701298619,.1344206847869348,34.65665732525555,214.4913053487658,11.8336737394929,,
"248183 Peisandros (2005 AD28)",5.174506105418415,.05483521838606104,15.01485667326156,299.787264312021,11.7709511625173,,
"248186 (2005 AY82)",5.184140166060708,.05523818877709442,18.97534421916289,327.5866575118608,11.8038397578337,,
"248189 (2005 BE17)",5.192852117196079,.02469035867773966,5.778841432229696,130.9563064953461,11.8336067962846,,
"248238 (2005 EQ249)",5.139068856428154,.04273595775473423,28.06595104350718,145.3935963274838,11.6502396019224,,
"248550 (2005 XS92)",5.236419714120786,.01757413177445436,26.20625990083034,172.9938385891603,11.9828431905232,,
"248575 (2006 BC33)",5.275841145364006,.1272917462982089,27.87249579544256,346.9649560222069,12.1184135231062,,
"248603 (2006 DB43)",5.238476235994728,.04709901720686038,9.086188366450104,151.7468181039801,11.9899029946995,,
"248670 (2006 JV25)",5.206201243007635,.1165208098545946,24.16626669838912,127.4632715044758,11.8792666129314,,
"248976 (2007 DM97)",5.206694548567179,.07933446900345535,12.18906710624728,358.8766031860279,11.8809550552727,,
"248978 (2007 DH111)",5.255214504836703,.07726246519220337,13.08226431233661,186.9536365786645,12.0474150763188,,
"248979 (2007 DY113)",5.281521532166873,.09795735404297551,30.15540159967891,182.9519233561086,12.1379902502872,,
"248985 (2007 EU147)",5.227309897816987,.1789424313083409,10.56250086900366,153.2167855997972,11.9515869079987,,
"248986 (2007 EX147)",5.291564130439894,.08667003506702706,29.02392198773574,170.1022344108695,12.172626543927,,
"248990 (2007 FX3)",5.162195794383182,.05767282543261128,20.80468646585816,27.45430810341551,11.7289709667222,,
"248991 (2007 FL22)",5.223377770903113,.1195333613407184,12.58020394938694,180.588005798402,11.9381039735858,,
"248996 (2007 HK62)",5.274458944584559,.08305300217573972,16.41017808080427,34.46316534582035,12.1136515383251,,
"249005 (2007 PB9)",5.208009201615568,.1070627173973546,22.59326709165988,314.0711968924598,11.8854551232726,,
"249032 (2007 TA)",5.175784266372061,.09404012678220695,13.5989018711806,133.8700130156833,11.7753127669584,,
"249180 (2008 CE117)",5.223105018524651,.07359195387711617,25.30346896173815,154.8110014170253,11.9371689166489,,
"249212 (2008 DL84)",5.23938007061295,.1683024553504489,25.60421799750128,201.9180724945218,11.9930061938944,,
"249225 (2008 FJ69)",5.182868193253865,.06885405793031131,7.689010369789839,68.09523425317686,11.7994957658582,,
"249236 (2008 GE122)",5.214674112977711,.1301564895727433,12.60240088195183,188.67565003869,11.9082779064963,,
"249237 (2008 HJ10)",5.244770490350845,.119078068397729,14.1938953584903,204.5798073317083,12.0115190603003,,
"249241 (2008 OU22)",5.188306339589313,.03344926846704856,3.354237825856047,155.3543522219737,11.8180716425634,,
"249247 (2008 RV9)",5.303428370078141,.09391127071949457,6.725947507901022,223.1297940118351,12.2135879331748,,
"249256 (2008 SH38)",5.238991968029031,.01437117079514594,7.302647760616606,187.2957336064683,11.991673661104,,
"249258 (2008 SP53)",5.176459928273033,.008731919054378036,8.162371626661182,188.7818578147986,11.7776186174675,,
"249465 (2009 HV102)",5.194541488867443,.2000749438846618,11.5639153013991,121.390323251965,11.8393819422395,,
"249476 (2009 LS6)",5.162133356759097,.05260806970971409,32.8296837603065,128.8089285085348,11.7287581715586,,
"249481 (2009 TE23)",5.255377564072386,.08497919705862897,8.652332751658168,111.6337594723428,12.0479757929738,,
"249486 (2009 UO69)",5.269545300030658,.06982957942180339,7.841450242039979,86.79220625697077,12.0967280072721,,
"249545 (2010 HB45)",5.284082104899053,.07301052780242948,5.549534008146167,295.5510776532355,12.1468183806147,,
"249755 (2000 SJ350)",5.145358173690685,.07831747690920494,22.61479402272871,38.8566579939232,11.6716329132053,,
"249995 (2001 XO128)",5.288212331088072,.08611658616514974,25.17487332144787,74.12626780046124,12.1610627399769,,
"251528 (2008 GU141)",5.20534329933099,.0460634622040147,8.14843909811322,201.44651146568,11.8763303102496,,
"251534 (2008 KK4)",5.279594935553742,.02014630009768383,12.16702771019439,165.5693790066685,12.1313493008842,,
"251535 (2008 KK8)",5.160795057045838,.05616671043395212,4.610253017480447,148.1527981408271,11.7241973896431,,
"251536 (2008 SK257)",5.278463423120241,.05854961657007082,10.80936905797698,38.01956349663849,12.1274495593595,,
"251701 (1996 TD16)",5.244789779720707,.06646102009374275,6.794044742529668,268.6563425949558,12.0115853248339,,
"251702 (1996 TS16)",5.238807030814131,.0159611947758835,7.981601116089712,239.3222146373338,11.9910387048459,,
"251742 (1998 VD57)",5.140466454620797,.04916329563060794,5.456195406659383,232.3999120469378,11.6549924456482,,
"251743 (1998 WO24)",5.168065238278853,.1260544174345139,.5816616847031012,262.7995983370818,11.7489805047157,,
"251744 (1998 WS24)",5.165873664501722,.070346121406844,2.712650259453361,80.33416631964724,11.7415078743088,,
"252159 (2001 CN10)",5.285360472315202,.06695578583730989,20.18959414659949,124.0354700027822,12.1512266304257,,
"252173 (2001 DL10)",5.202678358930399,.1218959723277856,13.89745065879111,129.6115598326513,11.8672111246101,,
"252179 (2001 DN60)",5.172781352137627,.1101237130355629,4.483375322062543,315.8154963051423,11.7650664574722,,
"252683 (2002 AE166)",5.126545049486112,.03659629359667097,6.025674533785525,286.2600785908402,11.6076784607583,,
"252698 (2002 CL54)",5.221515892952155,.07902201319779374,3.575006267072803,325.5983395226652,11.9317215197349,,
"252702 (2002 CB91)",5.128543090836218,.1083887103850078,5.41456066328884,9.170341164522853,11.6144651604665,,
"252711 (2002 CU152)",5.217774564419559,.05304532440541286,6.937865465354119,3.493210352738961,11.9188998142217,,
"252720 (2002 CE201)",5.146253787451153,.06401566825204666,11.26982151907932,143.3832762567858,11.6746804357175,,
"252724 (2002 CN228)",5.228963284671031,.03456497131708201,7.487894952247705,259.1589252432048,11.9572577481272,,
"252737 (2002 CW306)",5.120523509338951,.09416322622311375,17.57616255620486,311.3218657337074,11.5872332371657,,
"252740 (2002 CO315)",5.211051562926002,.183657481379893,17.84007763691353,68.14435337936186,11.8958713287118,,
"252741 (2002 CW315)",5.237698957617492,.06927361857367874,.8908134378624685,358.4916106972479,11.9872345240763,,
"252742 (2002 DG19)",5.210221712842283,.06692433498692435,2.713078988233765,319.8446769282162,11.8930298494041,,
"252743 (2002 EJ1)",5.238562869053413,.09203189482504082,9.827351420991087,151.7220981140129,11.9902004264957,,
"252746 (2002 EX5)",5.311681620335598,.06675582516134523,9.349099722000606,145.8998509499979,12.2421093907356,,
"252762 (2002 EY58)",5.222972196243851,.08445597853687564,9.564308661812513,334.6812664295834,11.9367135806228,,
"252849 (2002 GA139)",5.233237780304322,.1047395884417984,21.98317744599601,59.03844072858308,11.971922707673,,
"253330 (2003 ER63)",5.268672704994136,.02749491168062336,7.003420534625799,56.0881901488121,12.0937234478959,,
"253340 (2003 FF39)",5.19700344276831,.06690335429759946,5.363702502460382,201.1763119450248,11.8477998553574,,
"253343 (2003 FC48)",5.149140709256951,.1371559536553607,6.801598835231878,3.052883156432045,11.6845056262073,,
"253347 (2003 FJ64)",5.174960360000576,.03319295372357101,8.563662680444601,100.5725014695968,11.7725012020015,,
"253348 (2003 FP71)",5.195379629033204,.07233025671643235,11.53861318395902,28.30528827255503,11.8422474873004,,
"253356 (2003 FA133)",5.14401718779038,.06843218999311197,2.953490436097821,20.4382444933833,11.6670704100261,,
"253357 (2003 FO133)",5.178870865653904,.06367116478050991,3.579588687883513,261.2251119027772,11.7858477182551,,
"253362 (2003 GL24)",5.234171566705101,.05281328559550939,11.41374581554459,52.2258813659841,11.9751271437481,,
"253364 (2003 GO27)",5.185191852534562,.0636298913612223,6.638170842388009,7.492797037181576,11.8074318390041,,
"253377 (2003 HC43)",5.229729176467167,.05194176758894491,8.626394856831954,18.91903763182493,11.9598849326524,,
"253380 (2003 HY58)",5.253037327437626,.08975159287678838,17.20939634638576,67.99615131937084,12.0399291850266,,
"253382 (2003 JG8)",5.275364811659869,.03628791079264303,19.87806189508068,57.05621892102359,12.1167723785903,,
"254079 (2004 HT78)",5.149664179661872,.05182372343561409,12.41900237372084,48.11096406868361,11.6862874715736,,
"254465 (2005 CC69)",5.223583292393029,.04380716721486311,1.726987201729329,82.10344859688766,11.9388085639363,,
"254630 (2005 JJ60)",5.093665850764775,.02544282331358054,7.1225403474766,121.1475436708097,11.4961885853344,,
"254669 (2005 LO19)",5.150950909844295,.07180325228207415,18.09633028970116,99.97042926906525,11.6906677682972,,
"254679 (2005 LU50)",5.177245111960619,.120552487702618,13.47065491557176,154.3590902870102,11.7802984251391,,
"254681 (2005 MU3)",5.17823032405698,.03654298870949859,15.13404073079021,90.67582847778689,11.7836612110577,,
"254682 (2005 MW3)",5.179047507468967,.07257823881565473,11.02529173381856,101.5926560156156,11.7864507139677,,
"254691 (2005 MG24)",5.189662436082231,.07441011607220965,30.75447912789654,236.4960226536047,11.8227053780187,,
"256505 (2007 EY98)",5.214301863454806,.1229491896340098,4.384057498158396,35.83566385335274,11.9070028205861,,
"256550 (2007 LV14)",5.237497905571434,.128847216435176,6.179064101969061,48.81316556008962,11.9865443255027,,
"256553 (2007 PT4)",5.146788401613494,.1014235391807431,6.055757524630635,259.3682718861585,11.6764997042147,,
"256556 (2007 RD237)",5.195213406813364,.02548722642741475,3.803898659403667,306.525305018324,11.8416791662938,,
"257173 (2008 JF13)",5.203680030190854,.04261126564769548,12.4903899861019,141.6761716264504,11.8706384794184,,
"257193 (2008 PK19)",5.344471884581599,.05186203545690913,.7707098701039232,72.71398781164977,12.3556443066555,,
"257195 (2008 QY41)",5.134799164185947,.06249037071857646,9.066055287448373,309.3134715624802,11.635723566345,,
"257196 (2008 RE3)",5.286564441684507,.03888776981441632,2.143530349511953,263.3907676821544,12.15537881773,,
"257197 (2008 RG33)",5.235066963018531,.03091017133978273,7.20267094798745,335.5631841252437,11.9782001066175,,
"257198 (2008 RE54)",5.270251866262281,.06861105446173606,7.746713649991436,213.2503434598848,12.0991610709068,,
"257199 (2008 RW58)",5.138555453458228,.07267436284305848,3.495516718168446,160.661539256844,11.6484938231467,,
"257200 (2008 RJ65)",5.174704451641259,.08597515930064457,8.457380582290712,22.29358946069391,11.7716279651033,,
"257201 (2008 RT66)",5.261070889183199,.02407020045665899,10.59321797826701,152.7053107824696,12.0675590530368,,
"257202 (2008 RU122)",5.291494396540148,.06102779086562137,4.266947110605288,280.24636371,12.1723859226566,,
"257203 (2008 RW122)",5.267123752498763,.1019347401896354,5.371527465162941,305.6446710170967,12.0883906362141,,
"257204 (2008 SQ220)",5.107913077677893,.04281792743735165,6.684897011285707,186.7967532993721,11.5444553808484,,
"257205 (2008 TT64)",5.260168816751167,.1182338381331176,3.614650613649538,342.8501632726546,12.0644554988552,,
"257206 (2008 UA)",5.26510207244183,.05994715316137732,22.95799293099993,251.2844932135334,12.0814314738203,,
"257375 (2009 QZ47)",5.199606982891614,.09567908675098362,13.25215168125256,169.0187515963866,11.8567040495437,,
"257376 (2009 QW57)",5.238435496093778,.05284781716079743,5.166867568402898,217.5698512395346,11.9897631258267,,
"257380 (2009 SO10)",5.286471349524394,.03958955364921259,3.893575368654151,68.33207194360017,12.1550577494345,,
"257381 (2009 SK38)",5.193292032321247,.09230997741216171,2.561821637426465,251.0754758292894,11.8351105632171,,
"257383 (2009 SO52)",5.153828514559666,.07374682041756309,4.66019884241336,50.60437143871576,11.700465712199,,
"257384 (2009 SO60)",5.209559412272063,.05205467852288704,6.982742617082021,245.4172079651369,11.8907622366522,,
"257385 (2009 ST121)",5.108715960350821,.05703590954585914,7.043152733131055,212.4139477775841,11.5471773948897,,
"257386 (2009 SN122)",5.25924311610614,.1653861048388936,8.780974087120438,209.3542257663066,12.0612709291397,,
"257387 (2009 SO137)",5.132228382399669,.01120536284620264,6.561658124969852,206.7029532514838,11.6269863711091,,
"257388 (2009 SD154)",5.179288996955388,.06914273957523986,4.177687479937979,18.57595913983631,11.7872750944463,,
"257389 (2009 SY155)",5.094339714376963,.04321329635959767,4.839344514852157,21.30511681534513,11.4984699833309,,
"257390 (2009 SM189)",5.14703529788928,.1002184817028228,6.255799238632448,318.6897614147007,11.6773399132848,,
"257392 (2009 ST203)",5.194374580627655,.04098696045776135,3.443674526146443,259.2329347610421,11.8388113217534,,
"257393 (2009 SZ211)",5.106163039604935,.07477616644675385,4.609005578352291,210.8958193028949,11.5385229661121,,
"257394 (2009 SV215)",5.121013846347537,.06202702429303072,3.104091523095713,172.1677720248833,11.5888976525194,,
"257395 (2009 SW216)",5.226063184983212,.1398883325830101,16.36733553640566,12.50411007532741,11.9473114847081,,
"257397 (2009 SL229)",5.29622809999289,.07771432480698376,4.678730979266157,143.8112860988512,12.1887234671187,,
"257398 (2009 SY246)",5.251262055265981,.0755342234720507,7.730463334922099,239.2719508032245,12.0338263313993,,
"257399 (2009 SX253)",5.314997611413255,.08556238973852669,16.83673317587105,44.97420026000719,12.2535749858336,,
"257400 (2009 SK264)",5.255066698983765,.02003877051151464,5.50159128433205,120.8990824360918,12.0469068194421,,
"257401 (2009 SM264)",5.184220674349847,.1711608240208897,27.71006103398184,26.23607732635915,11.8041147245408,,
"257402 (2009 SG297)",5.294762606740179,.05955700851394119,14.93901130777076,248.1862256541048,12.1836647944335,,
"257404 (2009 SF315)",5.228031996698714,.06491064530672085,6.966956150836932,287.7080383390231,11.9540634759889,,
"257405 (2009 SG330)",5.172834411848097,.132176038033921,20.79137805627716,232.7943827422159,11.7652474778686,,
"257406 (2009 ST334)",5.151839709137466,.05968462657205865,4.747331993774053,234.8349110475411,11.6936937451449,,
"257407 (2009 SO356)",5.267357625312677,.12637780287924,4.692988984416561,116.771199062044,12.0891957750668,,
"257409 (2009 SB360)",5.169699020462526,.125891288530812,7.239728504487952,271.5889646567193,11.7545522586832,,
"257411 (2009 TM18)",5.273566968306416,.07882356396139198,8.600625716094694,252.5003255344125,12.1105788156736,,
"257412 (2009 UY2)",5.179151190096062,.1504103505895865,13.04875593352177,157.8030256002295,11.7868046563544,,
"257413 (2009 UB61)",5.107779714892549,.06787550399216406,10.56987635952459,51.1346158971468,11.5440032615625,,
"257415 (2009 UP118)",5.234890854457485,.04442602572391665,1.826665594184685,180.5527738646631,11.9775956886057,,
"257416 (2009 UV147)",5.254789135102302,.05866176860740373,21.96194077162643,41.86069609647401,12.0459523856772,,
"257418 (2009 WD2)",5.216653408560524,.06879484682086948,3.251554778220377,87.36685636492659,11.9150584562815,,
"257486 (1995 SC24)",5.300718151564602,.04507535127220202,4.419744740268386,153.1673222803676,12.2042268386655,,
"257495 (1995 UE67)",5.227826832301335,.01436576997012285,5.900363398780035,344.3931586775736,11.9533598103928,,
"257505 (1996 RH33)",5.198770040908671,.05721324883707637,7.187588705666588,66.68231331741988,11.853841436822,,
"257561 (1998 TS25)",5.172582051678099,.08920242566484682,14.00967087903562,224.2386989026128,11.764386525225,,
"257566 (1998 WP37)",5.220762463881118,.07345403476243215,9.775781853825778,60.02790351185474,11.9291391140461,,
"257775 (2000 CW129)",5.231898757887427,.09917483190798215,4.233013976993188,146.4989041932389,11.96732813886,,
"257899 (2000 TR27)",5.209577460512444,.09961734297359626,5.227327854846648,259.0604951221369,11.8908240290719,,
"257946 (2000 YJ15)",5.151056963962032,.04657475616097886,21.56590692164386,286.842051693832,11.691028822943,,
"257967 (2001 CZ10)",5.221804449368778,.1695418560253303,11.42915545652896,335.4175884082289,11.9327106067482,,
"257987 (2001 DY77)",5.24962505911265,.07851530599156856,7.665380880286307,137.3124388359965,12.0281997433837,,
"258239 (2001 TX121)",5.208529230549964,.03670914235755692,14.29789013876162,281.0632722983752,11.8872353432985,,
"258365 (2001 WW65)",5.344326493417061,.07123288370194271,1.074890144846144,339.1082089908928,12.3551401251379,,
"258538 (2002 BL31)",5.156159936225919,.1628111068070333,6.676868306367909,92.92633260169852,11.7084059659215,,
"258567 (2002 CC94)",5.221471907000994,.09112684633580918,16.61177529152679,342.6257786258643,11.9315707511577,,
"258597 (2002 CJ204)",5.129869659337522,.07063615987669558,10.34841894809196,336.6383555396125,11.6189718145957,,
"258621 (2002 CF316)",5.337869072904595,.02888571558834952,6.819446303658051,343.5676764466132,12.3327542648931,,
"258624 (2002 DM13)",5.144734654891293,.02482340189046255,8.152234104473964,341.8855031292901,11.6695114101482,,
"258627 (2002 DA15)",5.132536902155952,.07794821729938968,19.06245404829894,156.0275400410141,11.6280348071811,,
"258628 (2002 DW15)",5.12795834810971,.04579065255496886,19.37094436005465,164.1763490031016,11.6124788418431,,
"258631 (2002 EZ7)",5.245986845170972,.04990292852833846,10.23428985961043,117.0090781360775,12.0156978273775,,
"258646 (2002 EK51)",5.233655149783806,.07936371705783654,14.20609294383499,162.5680015897634,11.9733549418798,,
"258656 (2002 ES76)",5.207534300947927,.04901688341843703,2.731778201033736,323.1701800539962,11.8838294689163,,
